Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au	distance
1306	-0.18068606445312455	0.024	0.007	0.011	0.392	0.008	0.007	0.118	0.433	0.309920784057506
1307	-1.0639806249999977	0.397	0.033	0.0	0.0	0.0	0.023	0.25	0.297	0.00021967238869993194
1308	-0.17635000976562412	0.009	0.172	0.318	0.022	0.192	0.017	0.258	0.012	0.30757750038053344
1309	-0.8795836132812459	0.407	0.051	0.067	0.001	0.223	0.014	0.223	0.014	0.05559920362467715
1310	-0.9571055664062549	0.459	0.074	0.005	0.069	0.005	0.025	0.105	0.258	0.029132899979276018
1311	-0.9064160644531274	0.436	0.021	0.011	0.007	0.086	0.407	0.009	0.023	0.20208550825633556
1312	-0.9258816601562504	0.32	0.023	0.003	0.03	0.16	0.005	0.246	0.213	0.03357827641586308
1313	-0.9644912402343752	0.202	0.036	0.03	0.006	0.037	0.122	0.275	0.292	0.049071857014243256
1314	-1.0317527929687513	0.36	0.037	0.016	0.001	0.056	0.074	0.128	0.328	0.01966971212985153
1315	-0.47385340820312555	0.155	0.015	0.116	0.002	0.225	0.469	0.01	0.008	0.36585484978208055
1316	-0.904150624999996	0.201	0.0	0.045	0.002	0.015	0.08	0.359	0.298	0.057426612398820895
1317	-0.8996937792968686	0.202	0.005	0.042	0.006	0.0	0.288	0.442	0.015	0.144102015043582
1318	-0.9498275683593789	0.457	0.067	0.011	0.042	0.002	0.013	0.099	0.309	0.027737857278757928
1319	-1.0634293554687475	0.397	0.033	0.0	0.0	0.0	0.022	0.247	0.301	0.0001946145512870097
1320	-1.0223834960937501	0.355	0.045	0.028	0.035	0.029	0.034	0.237	0.237	0.004721534731555134
1321	-0.988513642578123	0.384	0.056	0.011	0.009	0.04	0.159	0.257	0.084	0.017958321427951802
1322	-0.7144346582031258	0.164	0.002	0.0	0.086	0.009	0.713	0.016	0.01	0.5741382264046878
1323	-0.9054456835937441	0.317	0.026	0.016	0.007	0.009	0.095	0.491	0.039	0.07165897075859064
1324	-0.9022039746093785	0.568	0.009	0.009	0.052	0.092	0.174	0.093	0.003	0.08303184333503416
1325	-0.9092754394531245	0.609	0.029	0.026	0.05	0.073	0.054	0.142	0.017	0.06379175729585515
1326	-0.9355517871093681	0.517	0.033	0.049	0.009	0.043	0.028	0.319	0.002	0.02432221815070334
1327	-0.9466118066406215	0.273	0.048	0.036	0.013	0.001	0.158	0.28	0.191	0.03351081261387522
1328	-0.9030860253906278	0.408	0.029	0.008	0.074	0.194	0.254	0.007	0.026	0.1465295962654595
1329	-0.9668197558593745	0.423	0.004	0.014	0.048	0.003	0.251	0.184	0.073	0.05435391000045005
1330	-0.25939635742187406	0.076	0.175	0.026	0.152	0.011	0.54	0.012	0.008	0.45404849683325416
1331	-1.0644230175781226	0.392	0.034	0.0	0.0	0.0	0.024	0.247	0.303	0.00017375342042588471
1332	-0.7056576953124982	0.405	0.085	0.292	0.004	0.01	0.018	0.175	0.011	0.09279010866204018
1333	-0.978315839843754	0.508	0.029	0.007	0.075	0.006	0.006	0.124	0.245	0.03319020260502652
1334	-0.8981532519531225	0.301	0.001	0.009	0.031	0.168	0.192	0.291	0.007	0.06694006589762591
1335	-0.9023804003906277	0.595	0.012	0.022	0.007	0.093	0.193	0.011	0.067	0.1275033437765585
1336	-0.9847927929687453	0.442	0.012	0.03	0.032	0.004	0.1	0.293	0.087	0.011276757572931385
1337	-0.956449472656247	0.516	0.04	0.017	0.019	0.011	0.065	0.298	0.034	0.01867965574560073
1338	-0.9479285839843802	0.447	0.041	0.015	0.044	0.03	0.064	0.089	0.27	0.029917274058826184
1339	-0.9215092480468708	0.481	0.018	0.033	0.018	0.135	0.162	0.137	0.016	0.05445652532600265
1340	-0.9423191699218789	0.459	0.04	0.015	0.035	0.055	0.168	0.001	0.227	0.08421661107790604
1341	-0.9457216796875016	0.48	0.018	0.009	0.002	0.019	0.337	0.111	0.024	0.11602371145613793
1342	-1.0644230175781226	0.392	0.034	0.0	0.0	0.0	0.025	0.246	0.303	0.0001611082289245189
1343	-1.0644230175781226	0.392	0.034	0.0	0.0	0.0	0.024	0.246	0.304	0.0001644557216378788
1344	-0.15359157226562498	0.066	0.161	0.01	0.154	0.5	0.046	0.004	0.059	0.45622591845099364
1345	-0.9683113671874982	0.366	0.058	0.02	0.011	0.17	0.199	0.154	0.022	0.0657378658713815
1346	-0.7336601171875011	0.229	0.003	0.001	0.066	0.257	0.417	0.013	0.014	0.29830792383995985
1347	-0.9643213671875026	0.43	0.032	0.025	0.019	0.005	0.169	0.093	0.227	0.04255950187546692
1348	-0.9828077343750028	0.384	0.059	0.015	0.058	0.001	0.057	0.206	0.22	0.006039467950460794
1349	-0.38850218750000165	0.167	0.001	0.22	0.165	0.269	0.155	0.017	0.006	0.26733460695622674
1350	-0.8094768261718764	0.304	0.024	0.002	0.059	0.059	0.504	0.018	0.03	0.2863755391684034
1351	-0.6185910058593752	0.292	0.3	0.004	0.019	0.001	0.293	0.064	0.027	0.17881610462787648
1352	-0.9181124609374957	0.253	0.006	0.059	0.014	0.001	0.127	0.354	0.186	0.04635119822791597
1353	-0.983546445312498	0.444	0.035	0.0	0.034	0.0	0.321	0.166	0.0	0.09075248131474226
1354	-0.9642962695312491	0.516	0.057	0.008	0.03	0.064	0.039	0.194	0.092	0.021942114766491706
1355	-0.9546182031249948	0.384	0.039	0.031	0.045	0.057	0.005	0.349	0.09	0.018722866329616915
1356	-0.9115685937499937	0.523	0.043	0.037	0.02	0.018	0.007	0.185	0.167	0.022166860209922187
1357	-0.8811754687499967	0.284	0.038	0.002	0.003	0.354	0.002	0.263	0.054	0.13977581511415652
1358	-0.7294846289062432	0.206	0.041	0.417	0.008	0.002	0.017	0.303	0.006	0.21468723527837522
1359	-0.6875420996093758	0.673	0.245	0.016	0.029	0.008	0.013	0.003	0.013	0.17867721548534857
1360	-0.9711702636718796	0.397	0.06	0.017	0.034	0.047	0.066	0.115	0.264	0.02161719499262751
1361	-0.9373485253906215	0.325	0.034	0.02	0.001	0.044	0.163	0.212	0.201	0.024804490331310484
1362	-0.9833978808593766	0.318	0.019	0.025	0.014	0.012	0.097	0.273	0.242	0.012140814469221202
1363	-0.929527871093755	0.555	0.014	0.014	0.063	0.013	0.006	0.091	0.244	0.053593002492822464
1364	-0.9389666015624919	0.376	0.052	0.043	0.005	0.019	0.111	0.294	0.1	0.011376156236213563
1365	-0.9599300488281222	0.39	0.026	0.011	0.033	0.075	0.005	0.363	0.097	0.02233523372097407
1366	-0.8778549609375031	0.692	0.003	0.006	0.015	0.015	0.23	0.039	0.0	0.16820485849217365
1367	-1.0550971582031234	0.228	0.021	0.0	0.0	0.0	0.136	0.296	0.319	0.041786054920614685
1368	-0.5622816796874995	0.383	0.133	0.139	0.03	0.176	0.001	0.002	0.136	0.11997415613893547
1369	-0.9671363574218749	0.586	0.05	0.01	0.061	0.044	0.001	0.149	0.099	0.05156348450828005
1370	-0.9653941503906223	0.389	0.031	0.028	0.001	0.169	0.02	0.157	0.205	0.037226881782789746
1371	-0.9664769335937491	0.452	0.03	0.023	0.019	0.068	0.014	0.198	0.196	0.010965636974458856
1372	-0.9553089648437506	0.563	0.024	0.002	0.044	0.112	0.035	0.219	0.001	0.042442566134485514
1373	-0.9715387597656225	0.384	0.025	0.02	0.026	0.028	0.022	0.4	0.095	0.02715601951889702
1374	-0.8129069335937502	0.355	0.066	0.001	0.101	0.013	0.0	0.171	0.293	0.019442881025307276
1375	-0.9557949511718695	0.447	0.032	0.037	0.021	0.005	0.207	0.211	0.04	0.03485971341129674
1376	-0.8900840527343775	0.399	0.014	0.025	0.015	0.416	0.116	0.009	0.006	0.23600077039844108
1377	-0.8773474609374967	0.193	0.009	0.001	0.019	0.131	0.003	0.484	0.16	0.11934437939538739
1378	-0.8968456738281229	0.226	0.016	0.0	0.004	0.302	0.124	0.267	0.061	0.1296313465846731
1379	-0.22553378906249993	0.064	0.007	0.011	0.025	0.405	0.327	0.11	0.051	0.37936536469741355
1380	-0.9899843749999975	0.368	0.047	0.01	0.064	0.099	0.165	0.19	0.057	0.03453511227880976
1381	-0.9052594042968708	0.243	0.016	0.003	0.027	0.004	0.042	0.596	0.069	0.14992965506705175
1382	-1.0070825390624982	0.357	0.026	0.009	0.042	0.002	0.198	0.194	0.172	0.032296327271859354
1383	-0.9521549218749991	0.629	0.013	0.007	0.009	0.161	0.002	0.158	0.021	0.0884981616865814
1384	-0.9631108984375	0.422	0.038	0.005	0.052	0.017	0.1	0.173	0.193	0.012766505144973097
1385	-0.5821735156250003	0.318	0.014	0.273	0.012	0.268	0.001	0.111	0.003	0.17219500753212325
1386	-0.9881514355468763	0.395	0.042	0.011	0.029	0.057	0.322	0.13	0.014	0.09937889111409115
1387	-1.0003140527343757	0.417	0.045	0.005	0.011	0.063	0.218	0.127	0.114	0.05158972992859806
1388	-0.8561144140624942	0.24	0.05	0.002	0.013	0.095	0.01	0.557	0.033	0.13319285533227826
1389	-0.9793906152343715	0.35	0.068	0.012	0.01	0.029	0.201	0.296	0.034	0.034335317758852055
1390	-0.7488463378906252	0.165	0.008	0.021	0.007	0.18	0.412	0.138	0.069	0.2408932131888049
1391	-0.7592544238281249	0.473	0.299	0.023	0.022	0.043	0.001	0.125	0.014	0.09207002302434497
1392	-0.8994748242187524	0.519	0.016	0.017	0.006	0.373	0.003	0.042	0.024	0.195842663370351
1393	-0.973422001953125	0.426	0.035	0.02	0.019	0.046	0.082	0.15	0.222	0.01453022535524714
1394	-0.9352277148437527	0.238	0.043	0.004	0.019	0.058	0.072	0.266	0.3	0.030871896379660757
1395	-0.98868478515625	0.43	0.006	0.002	0.015	0.002	0.182	0.144	0.219	0.03353658346751458
1396	-0.9561815917968782	0.494	0.007	0.001	0.014	0.026	0.135	0.108	0.215	0.03934098343472304
1397	-0.9791386132812476	0.346	0.033	0.004	0.022	0.078	0.243	0.258	0.016	0.05265405705755186
1398	-0.9331317773437529	0.362	0.037	0.026	0.053	0.008	0.128	0.002	0.384	0.07145451990632122
1399	-0.8153056933593701	0.175	0.003	0.074	0.002	0.207	0.18	0.349	0.01	0.1312343816399917
1400	-0.21101863281249952	0.003	0.014	0.001	0.191	0.184	0.009	0.562	0.036	0.3286972943569553
1401	-0.9273805078124989	0.337	0.029	0.023	0.017	0.056	0.084	0.226	0.228	0.010254918041344057
1402	-1.0642409765624976	0.391	0.034	0.0	0.0	0.0	0.026	0.247	0.302	0.00016157266758833668
1403	-0.9553094433593746	0.576	0.04	0.004	0.05	0.021	0.084	0.19	0.035	0.040054558235115244
1404	-0.1722549902343747	0.033	0.028	0.193	0.012	0.555	0.155	0.003	0.021	0.5501151947177317
1405	-1.0642409765624976	0.391	0.034	0.0	0.0	0.0	0.026	0.248	0.301	0.00016722966328531255
1406	-0.9385156054687466	0.386	0.027	0.035	0.024	0.067	0.001	0.254	0.206	0.007782621186653352
1407	-0.9719603613281252	0.517	0.023	0.012	0.065	0.003	0.003	0.206	0.171	0.02119457668828295
1408	-0.9183259863281269	0.553	0.031	0.0	0.006	0.255	0.034	0.1	0.021	0.10966583560469675
1409	-0.6668378613281223	0.169	0.071	0.088	0.015	0.221	0.137	0.284	0.015	0.12189068173778156
1410	-0.9450026953125047	0.366	0.037	0.023	0.03	0.042	0.102	0.069	0.331	0.03893614391860503
1411	-0.9283691308593776	0.394	0.027	0.003	0.054	0.075	0.331	0.11	0.006	0.11413470014828125
1412	-0.6318307714843776	0.16	0.207	0.015	0.013	0.003	0.298	0.001	0.303	0.2127283009503915
1413	-0.8940038281250008	0.617	0.019	0.033	0.029	0.002	0.007	0.069	0.224	0.08149733859411216
1414	-1.017737226562501	0.199	0.009	0.019	0.011	0.002	0.24	0.252	0.268	0.08273557483078199
1415	-0.9759693066406229	0.421	0.033	0.0	0.0	0.046	0.336	0.165	-0.001	0.09897100086373713
1416	-0.7715980957031241	0.403	0.298	0.007	0.024	0.027	0.025	0.185	0.031	0.07290882562793208
1417	-0.9407367285156276	0.478	0.047	0.004	0.047	0.002	0.235	0.05	0.137	0.08574639171575901
1418	-0.9730588085937544	0.493	0.073	0.007	0.002	0.003	0.034	0.105	0.283	0.029594173460789908
1419	-0.9801211132812533	0.505	0.012	0.025	0.006	0.036	0.002	0.115	0.299	0.03152121876374098
1420	-0.8699455566406196	0.215	0.023	0.015	0.02	0.328	0.039	0.337	0.023	0.15067746982825672
1421	-1.0642409765624976	0.389	0.034	0.0	0.0	0.0	0.027	0.248	0.302	0.00016839729901901363
1422	-0.9798086816406228	0.433	0.031	0.005	0.056	0.092	0.128	0.225	0.03	0.021872421320967127
1423	-0.7293416796874977	0.196	0.097	0.012	0.088	0.003	0.1	0.497	0.007	0.12086884034181444
1424	-1.0642409765624976	0.389	0.034	0.0	0.0	0.0	0.027	0.248	0.302	0.00017419715265588176
1425	-0.9628449609374997	0.378	0.056	0.008	0.048	0.074	0.088	0.174	0.174	0.015971482654637912
1426	-0.5452301953125006	0.18	0.004	0.13	0.15	0.005	0.124	0.392	0.015	0.11795930106883591
1427	-0.9654870507812532	0.431	0.026	0.008	0.019	0.009	0.152	0.099	0.256	0.036106661088078904
1428	-1.0642409765624976	0.389	0.034	0.0	0.0	0.0	0.027	0.248	0.302	0.0001722182035862463
1429	-1.0090298242187556	0.406	0.061	0.005	0.05	0.026	0.079	0.124	0.249	0.019828227927813608
1430	-0.9897238574218725	0.514	0.015	0.004	0.014	0.048	0.008	0.308	0.089	0.02163444338530612
1431	-0.906072324218752	0.492	0.054	0.018	0.011	0.199	0.216	0.007	0.003	0.1375828135168382
1432	-0.9566153320312484	0.543	0.047	0.006	0.002	0.121	0.042	0.204	0.035	0.03748139734314377
1433	-0.11010488281250014	0.044	0.278	0.001	0.011	0.387	0.005	0.005	0.269	0.38996299324140743
1434	-0.7404117968749975	0.187	0.09	0.007	0.087	0.016	0.006	0.415	0.192	0.0855920569053488
1435	-0.8286495800781232	0.15	0.06	0.014	0.001	0.007	0.027	0.372	0.369	0.07840796252475252
1436	-0.9447441210937473	0.368	0.022	0.036	0.039	0.011	0.105	0.18	0.239	0.012909003924910982
1437	-0.9690542675781229	0.421	0.053	0.042	0.012	0.001	0.127	0.131	0.213	0.023807859649988897
1438	-0.9959715234374974	0.357	0.01	0.023	0.022	0.007	0.165	0.289	0.127	0.0223781014098242
1439	-0.9754674511718785	0.415	0.037	0.014	0.027	0.014	0.149	0.103	0.241	0.03392760388206408
1440	-0.8941202636718698	0.234	0.015	0.006	0.014	0.312	0.1	0.319	0.0	0.13491349108077985
1441	-0.9747645117187407	0.377	0.048	0.049	0.012	0.001	0.155	0.348	0.01	0.028443965571918174
1442	-1.0642409765624976	0.389	0.034	0.0	0.0	0.0	0.027	0.248	0.302	0.00018372579155627903
1443	-0.8676206738281277	0.526	0.0	0.0	0.0	0.473	0.0	0.0	0.001	0.3022865732852954
1444	-0.9956413769531267	0.389	0.015	0.022	0.043	0.067	0.026	0.188	0.25	0.010541793882916772
1445	-0.5299276464843763	0.173	0.01	0.037	0.214	0.004	0.283	0.009	0.27	0.2146114354560222
1446	-0.9234844042968782	0.655	0.032	0.022	0.003	0.022	0.077	0.003	0.186	0.12634476632365796
1447	-0.7417496386718746	0.143	0.003	0.016	0.003	0.347	0.156	0.225	0.107	0.20119869362907677
1448	-0.9871835742187496	0.323	0.006	0.014	0.056	0.001	0.017	0.353	0.23	0.02240649536114544
1449	-0.743098212890622	0.209	0.1	0.058	0.002	0.005	0.094	0.401	0.131	0.07122968126267588
1450	-0.9276781738281199	0.469	0.039	0.036	0.036	0.014	0.106	0.284	0.016	0.014689884459236148
1451	-0.9815120898437515	0.414	0.005	0.018	0.012	0.005	0.075	0.144	0.327	0.013195586497746572
1452	-0.9529219726562455	0.309	0.009	0.005	0.001	0.016	0.279	0.313	0.068	0.07292587866136367
1453	-0.9532857031249999	0.53	0.005	0.022	0.001	0.087	0.003	0.152	0.2	0.03602071602515404
1454	-0.9515143652343716	0.351	0.049	0.037	0.032	0.012	0.019	0.215	0.285	0.0058535017648057
1455	-0.8982126074218786	0.81	0.032	0.024	0.04	0.0	0.003	0.018	0.073	0.22414590725289413
1456	-0.6972536132812496	0.429	0.355	0.004	0.007	0.059	0.062	0.084	-0.0	0.13125753596459122
1457	-0.9902322167968759	0.415	0.024	0.023	0.058	0.0	0.01	0.267	0.203	0.005597889499598034
1458	-0.9176270312499992	0.413	0.048	0.031	0.023	0.005	0.25	0.083	0.147	0.0736647930630367
1459	-0.9493436328125021	0.352	0.041	0.027	0.03	0.003	0.115	0.089	0.343	0.033967273727432634
1460	-0.9537185546875006	0.564	0.024	0.023	0.044	0.071	0.024	0.147	0.103	0.0448015174319675
1461	-1.0643595605468725	0.391	0.033	0.0	0.0	0.0	0.027	0.249	0.3	0.00015608843339073826
1462	-0.8934099609375026	0.749	0.032	0.023	0.0	0.07	0.074	0.002	0.05	0.18851482826786264
1463	-0.9812433300781183	0.405	0.042	0.047	0.035	0.005	0.147	0.256	0.063	0.01620124265569328
1464	-0.998094599609377	0.366	0.012	0.001	0.015	0.06	0.078	0.249	0.219	0.007358416279987444
1465	-0.7580394531249998	0.394	0.334	0.01	0.012	0.103	0.02	0.123	0.004	0.11405661618076877
1466	-0.9011224609374956	0.422	0.003	0.039	0.075	0.003	0.097	0.344	0.017	0.022862518895818917
1467	-0.9736329980468738	0.46	0.015	0.0	0.007	0.043	0.27	0.149	0.056	0.07029955587399483
1468	-1.0070162597656223	0.449	0.039	0.008	0.063	0.002	0.183	0.24	0.016	0.02854473561740557
1469	-0.9426926464843751	0.545	0.021	0.001	0.049	0.15	0.022	0.149	0.063	0.056044263511176244
1470	-0.7095195996093737	0.287	0.3	0.006	0.008	0.013	0.024	0.271	0.091	0.08237540249496682
1471	-0.29558532226562534	0.108	0.18	0.005	0.308	0.005	0.007	0.004	0.383	0.2569184905919068
1472	-0.8933449121093785	0.457	0.011	0.006	0.039	0.228	0.184	0.04	0.035	0.12126092268540051
1473	-0.15923877929687502	0.003	0.002	0.001	0.435	0.4	0.123	0.008	0.028	0.5690111596295987
1474	-0.5863304882812513	0.227	0.138	0.001	0.004	0.29	0.026	0.002	0.312	0.18205072570837405
1475	-0.9647774609374998	0.397	0.008	0.004	0.05	0.04	0.282	0.165	0.054	0.07200979775322082
1476	-0.23086189453125108	0.186	0.127	0.223	0.162	0.265	0.015	0.006	0.016	0.25522793771769964
1477	-0.966664257812498	0.395	0.064	0.016	0.021	0.137	0.013	0.183	0.171	0.02412750442747494
1478	-0.9457916503906219	0.369	0.03	0.047	0.048	0.024	0.013	0.199	0.27	0.008459510003725197
1479	-0.6876670410156211	0.176	0.101	0.055	0.008	0.296	0.003	0.352	0.009	0.15673631717304845
1480	-0.9653637695312499	0.542	0.031	0.003	0.045	0.052	0.021	0.228	0.078	0.026087995907663336
1481	-0.9651470898437484	0.4	0.054	0.004	0.011	0.133	0.065	0.232	0.101	0.019044123728838853
1482	-0.8718597656249992	0.367	0.018	0.036	0.011	0.095	0.036	0.003	0.434	0.06927362757834991
1483	-0.9788369140624961	0.355	0.046	0.027	0.021	0.049	0.192	0.178	0.132	0.03430102474672138
1484	-0.8844942578125	0.223	0.014	0.04	0.002	0.035	0.077	0.274	0.335	0.03657036580129917
1485	-0.6073370703125003	0.321	0.319	0.005	0.003	0.201	0.106	0.029	0.016	0.17630769605269592
1486	-0.8654266308593773	0.33	0.045	0.008	0.009	0.01	0.075	0.101	0.422	0.02641868097481248
1487	-0.9591684863281232	0.39	0.025	0.013	0.03	0.141	0.054	0.313	0.034	0.02654024579348121
1488	-1.0634293554687475	0.389	0.033	0.0	0.0	0.0	0.03	0.247	0.301	0.0001408189414145502
1489	-0.9912483300781247	0.381	0.064	0.002	0.061	0.004	0.206	0.158	0.124	0.041000183911031544
1490	-0.9662940039062532	0.39	0.04	0.002	0.044	0.113	0.095	0.127	0.189	0.03171417358232092
1491	-0.93572298828125	0.474	0.002	0.023	0.009	0.235	0.01	0.201	0.046	0.06521374164761799
1492	-0.6824162499999978	0.084	0.001	0.025	0.017	0.001	0.078	0.566	0.228	0.20636581573812487
1493	-0.9334231054687467	0.392	0.08	0.01	0.008	0.127	0.207	0.134	0.042	0.059562841806119565
1494	-0.9085721777343773	0.372	0.036	0.016	0.005	0.165	0.358	0.006	0.042	0.18884396484157706
1495	-0.9616702929687524	0.357	0.014	0.019	0.04	0.013	0.091	0.261	0.205	0.007796193768187245
1496	-0.9277864941406209	0.277	0.016	0.037	0.009	0.01	0.014	0.4	0.237	0.041341438509613776
1497	-1.0016893359374996	0.349	0.049	0.019	0.009	0.014	0.085	0.141	0.334	0.01582649406542832
1498	-0.9411389257812517	0.638	0.005	0.01	0.038	0.059	0.002	0.155	0.093	0.07273291255179122
1499	-1.0634293554687475	0.389	0.033	0.0	0.0	0.0	0.029	0.248	0.301	0.0001592812199176823
1500	-0.9769533593749993	0.365	0.01	0.008	0.025	0.041	0.234	0.169	0.148	0.04932557673408143
1501	-0.9721702050781217	0.369	0.066	0.004	0.02	0.116	0.164	0.188	0.073	0.03511179901797482
1502	-0.9782845898437489	0.376	0.04	0.003	0.034	0.043	0.043	0.3	0.161	0.0068619124707390115
1503	-0.27842503906250027	0.22	0.11	0.386	0.152	0.014	0.005	0.109	0.004	0.22767498852478563
1504	-0.9787901269531258	0.417	0.024	0.014	0.04	0.057	0.095	0.235	0.118	0.009201999557777065
1505	-0.888774726562503	0.64	0.026	0.001	0.005	0.131	0.052	0.008	0.137	0.1312875718070771
1506	-0.6594775195312499	0.17	0.007	0.101	0.017	0.001	0.615	0.03	0.059	0.4441039257768193
1507	-0.990776171874996	0.398	0.035	0.01	0.016	0.005	0.073	0.35	0.113	0.013167851523769649
1508	-0.851968876953127	0.339	0.016	0.004	0.011	0.225	0.297	0.006	0.102	0.1792528441062357
1509	-0.9332184863281194	0.327	0.031	0.003	0.046	0.02	0.197	0.361	0.015	0.0475572876375449
1510	-0.9563327148437486	0.396	0.05	0.011	0.033	0.138	0.08	0.242	0.05	0.02245195187918825
1511	-0.9760433398437478	0.386	0.054	0.024	0.075	0.047	0.203	0.162	0.049	0.04356953197986298
1512	-0.4966643066406256	0.147	0.668	0.002	0.095	0.025	0.017	0.032	0.014	0.5156559045892243
1513	-1.0042602441406268	0.345	0.019	0.022	0.018	0.038	0.052	0.2	0.306	0.007512185500351951
1514	-0.9738575292968733	0.665	0.018	0.019	0.016	0.005	0.014	0.236	0.027	0.07330799514746608
1515	-0.9233444921875024	0.419	0.042	0.017	0.047	0.06	0.297	0.091	0.027	0.09842701803887408
1516	-1.0052670996093767	0.435	0.031	0.013	0.04	0.04	0.139	0.133	0.169	0.027855316319224388
1517	-0.8450215625000042	0.853	0.001	0.022	0.024	0.025	0.056	0.013	0.006	0.26431768279881573
1518	-0.9847948144531223	0.475	0.054	0.015	0.029	0.033	0.194	0.2	0.0	0.03550993815808768
1519	-0.9841080468749999	0.462	0.032	0.03	0.015	0.03	0.059	0.131	0.241	0.01951171010082061
1520	-0.40747836914062535	0.096	0.001	0.142	0.185	0.007	0.55	0.004	0.015	0.46868448026078463
1521	-0.9749726464843737	0.348	0.032	0.006	0.029	0.08	0.036	0.319	0.15	0.015596665822481072
1522	-0.9319158398437459	0.433	0.073	0.031	0.019	0.058	0.035	0.139	0.212	0.01803078878207746
1523	-1.0630258691406225	0.388	0.033	0.0	0.0	0.0	0.031	0.243	0.305	0.00011405505563692079
1524	-0.8941952246093694	0.321	0.01	0.04	0.009	0.067	0.02	0.337	0.196	0.021611151170851682
1525	-1.0636113964843725	0.387	0.033	0.0	0.0	0.0	0.031	0.245	0.304	0.00014153311864860635
1526	-0.9999986523437507	0.352	0.063	0.014	0.007	0.104	0.189	0.132	0.139	0.04974526890283594
1527	-0.9660103222656239	0.528	0.025	0.004	0.043	0.076	0.002	0.298	0.024	0.028814569590754038
1528	-0.9600118066406244	0.338	0.028	0.019	0.004	0.005	0.078	0.164	0.364	0.012012932111568005
1529	-1.0599509570312486	0.225	0.023	0.0	0.0	0.0	0.142	0.3	0.31	0.04458264013106724
1530	-0.9636962304687499	0.52	0.022	0.013	0.048	0.049	0.173	0.141	0.034	0.049429118545922315
1531	-0.9868372167968728	0.382	0.041	0.01	0.005	0.013	0.293	0.207	0.049	0.06807199894017651
1532	-0.9575318359374991	0.487	0.036	0.002	0.029	0.074	0.091	0.207	0.074	0.018800352116202002
1533	-0.920061835937496	0.324	0.022	0.003	0.006	0.014	0.092	0.361	0.178	0.0231377924299347
1534	-0.6099609277343754	0.334	0.008	0.353	0.088	0.004	0.2	0.003	0.01	0.22194879609638482
1535	-0.9951114648437496	0.355	0.059	0.004	0.037	0.0	0.278	0.14	0.127	0.07323996528544845
1536	-1.0636113964843725	0.389	0.033	0.0	0.0	0.0	0.029	0.246	0.303	0.00013454952619494607
1537	-0.9278432031250002	0.338	0.051	0.021	0.032	0.048	0.06	0.235	0.215	0.008245800944073754
1538	-0.9134117578125013	0.679	0.04	0.015	0.009	0.13	0.002	0.091	0.034	0.12082847616813894
1539	-0.9354094140625023	0.536	0.042	0.013	0.005	0.018	0.106	0.074	0.206	0.053288535647705665
1540	-1.0636113964843725	0.389	0.033	0.0	0.0	0.0	0.029	0.246	0.303	0.00013955423298823711
1541	-0.9231832910156189	0.355	0.004	0.046	0.029	0.006	0.156	0.383	0.021	0.040192526096315385
1542	-0.9596906542968747	0.442	0.026	0.015	0.01	0.107	0.099	0.157	0.144	0.025225694499393367
1543	-0.9134588281249968	0.329	0.051	0.004	0.058	0.068	0.212	0.193	0.085	0.046500909071892686
1544	-0.9680625292968703	0.414	0.017	0.036	0.043	0.004	0.032	0.29	0.164	0.0060803821310671125
1545	-0.9169299804687473	0.557	0.002	0.047	0.009	0.001	0.005	0.269	0.11	0.030516001105185674
1546	-0.969505908203124	0.448	0.013	0.005	0.068	0.009	0.26	0.184	0.013	0.061906819916317864
1547	-0.9721922558593715	0.38	0.033	0.027	0.018	0.028	0.202	0.276	0.036	0.031145164259187584
1548	-0.968762246093747	0.486	0.027	0.006	0.02	0.122	0.022	0.302	0.015	0.0270065635391499
1549	-0.9280659960937525	0.447	0.041	0.006	0.021	0.006	0.302	0.014	0.163	0.12669653575444823
1550	-0.9605137597656289	0.423	0.033	0.007	0.026	0.012	0.148	0.084	0.267	0.0395298172771384
1551	-0.9576601953124989	0.548	0.031	0.015	0.034	0.08	0.016	0.137	0.139	0.04218205544378306
1552	-0.9600512402343732	0.431	0.023	0.002	0.06	0.056	0.08	0.347	0.001	0.020699900253540154
1553	-0.9511336425781206	0.431	0.048	0.012	0.002	0.086	0.012	0.375	0.034	0.026632026442908387
1554	-0.9603681640624985	0.482	0.023	0.002	0.019	0.193	0.001	0.159	0.121	0.05350424928812046
1555	-1.0600770703124986	0.224	0.021	0.0	0.0	0.0	0.147	0.298	0.31	0.045701663078446475
1556	-1.0218991406249966	0.481	0.023	0.005	0.037	0.005	0.164	0.285	0.0	0.02702358628732202
1557	-0.6404391601562497	0.258	0.408	0.006	0.0	0.046	0.056	0.223	0.003	0.16045048829078995
1558	-1.0636113964843725	0.389	0.033	0.0	0.0	0.0	0.028	0.247	0.303	0.0001517453412083116
1559	-0.9299493164062437	0.412	0.033	0.03	0.006	0.035	0.051	0.406	0.027	0.029048577190778843
1560	-0.9787380664062494	0.435	0.016	0.019	0.012	0.024	0.104	0.202	0.188	0.009326937553435376
1561	-0.9140338476562451	0.403	0.046	0.041	0.006	0.019	0.063	0.232	0.19	0.0030453437266258414
1562	-0.803789248046878	0.245	0.007	0.007	0.022	0.007	0.382	0.007	0.323	0.20072272164167854
1563	-0.2542882617187497	0.012	0.024	0.122	0.018	0.003	0.145	0.657	0.019	0.3472463934817628
